Delivery_id,Order_id,Delivery_status,Rider_id
5336,5336,Completed,1471
5337,5337,Failed,1306
5338,5338,Failed,1076
5339,5339,Failed,120
5340,5340,Pending,1023
5341,5341,Failed,222
5342,5342,Completed,670
5343,5343,Failed,1032
5344,5344,Pending,1817
5345,5345,Completed,1990
5346,5346,Pending,1612
5347,5347,Completed,825
5348,5348,Pending,548
5349,5349,Pending,521
5350,5350,Failed,1184
5351,5351,Completed,1858
5352,5352,Completed,1741
5353,5353,Completed,1144
5354,5354,Completed,922
5355,5355,Pending,1762
5356,5356,Pending,547
5357,5357,Completed,1782
5358,5358,Completed,1842
5359,5359,Pending,1940
5360,5360,Failed,1108
5361,5361,Failed,1143
5362,5362,Failed,627
5363,5363,Completed,921
5364,5364,Failed,195
5365,5365,Completed,1399
5366,5366,Completed,952
5367,5367,Completed,698
5368,5368,Failed,60
5369,5369,Failed,1786
5370,5370,Pending,1932
5371,5371,Completed,421
5372,5372,Pending,221
5373,5373,Failed,1495
5374,5374,Completed,1864
5375,5375,Failed,1616
5376,5376,Completed,1671
5377,5377,Failed,1953
5378,5378,Pending,306
5379,5379,Pending,1725
5380,5380,Pending,1543
5381,5381,Completed,860
5382,5382,Completed,887
5383,5383,Completed,378
5384,5384,Completed,958
5385,5385,Failed,1132
5386,5386,Completed,932
5387,5387,Pending,1418
5388,5388,Failed,1447
5389,5389,Completed,1105
5390,5390,Pending,1224
5391,5391,Pending,1149
5392,5392,Completed,346
5393,5393,Failed,1975
5394,5394,Failed,1280
5395,5395,Completed,962
5396,5396,Failed,1479
5397,5397,Failed,751
5398,5398,Pending,1354
5399,5399,Failed,126
5400,5400,Completed,998
5401,5401,Failed,149
5402,5402,Completed,562
5403,5403,Completed,1562
5404,5404,Failed,722
5405,5405,Completed,1326
5406,5406,Failed,1875
5407,5407,Completed,110
5408,5408,Completed,356
5409,5409,Completed,1906
5410,5410,Failed,1132
5411,5411,Failed,1189
5412,5412,Completed,1066
5413,5413,Pending,1375
5414,5414,Pending,1284
5415,5415,Completed,1613
5416,5416,Failed,1963
5417,5417,Pending,1815
5418,5418,Failed,1459
5419,5419,Completed,1886
5420,5420,Failed,201
5421,5421,Completed,95
5422,5422,Failed,1013
5423,5423,Failed,382
5424,5424,Pending,1691
5425,5425,Pending,432
5426,5426,Pending,1463
5427,5427,Completed,1318
5428,5428,Completed,134
5429,5429,Pending,393
5430,5430,Failed,408
5431,5431,Failed,1886
5432,5432,Pending,357
5433,5433,Pending,169
5434,5434,Completed,1762
5435,5435,Failed,1244
5436,5436,Pending,227
5437,5437,Completed,814
5438,5438,Pending,1313
5439,5439,Completed,1137
5440,5440,Completed,1793
5441,5441,Completed,1486
5442,5442,Failed,1689
5443,5443,Failed,98
5444,5444,Pending,1542
5445,5445,Pending,932
5446,5446,Pending,538
5447,5447,Pending,1392
5448,5448,Completed,1026
5449,5449,Completed,456
5450,5450,Pending,953
5451,5451,Pending,1124
5452,5452,Pending,1158
5453,5453,Pending,1228
5454,5454,Failed,1481
5455,5455,Failed,860
5456,5456,Completed,1657
5457,5457,Failed,823
5458,5458,Pending,1488
5459,5459,Failed,1283
5460,5460,Pending,870
5461,5461,Completed,400
5462,5462,Completed,1169
5463,5463,Pending,152
5464,5464,Pending,1498
5465,5465,Failed,1976
5466,5466,Pending,583
5467,5467,Failed,805
5468,5468,Failed,1450
5469,5469,Failed,1019
5470,5470,Completed,464
5471,5471,Pending,580
5472,5472,Completed,1911
5473,5473,Failed,1088
5474,5474,Completed,1061
5475,5475,Completed,346
5476,5476,Completed,448
5477,5477,Failed,1530
5478,5478,Completed,664
5479,5479,Completed,1317
5480,5480,Pending,1137
5481,5481,Failed,169
5482,5482,Pending,1883
5483,5483,Pending,20
5484,5484,Pending,1483
5485,5485,Failed,694
5486,5486,Failed,1150
5487,5487,Pending,819
5488,5488,Failed,470
5489,5489,Pending,1855
5490,5490,Failed,634
5491,5491,Failed,211
5492,5492,Failed,484
5493,5493,Completed,1449
5494,5494,Failed,1759
5495,5495,Pending,639
5496,5496,Completed,1196
5497,5497,Failed,1382
5498,5498,Pending,1084
5499,5499,Pending,1931
5500,5500,Failed,307
5501,5501,Pending,1135
5502,5502,Pending,290
5503,5503,Completed,608
5504,5504,Pending,206
5505,5505,Failed,1170
5506,5506,Failed,1117
5507,5507,Failed,452
5508,5508,Completed,173
5509,5509,Completed,1958
5510,5510,Completed,308
5511,5511,Pending,864
5512,5512,Completed,1270
5513,5513,Failed,541
5514,5514,Failed,626
5515,5515,Failed,607
5516,5516,Completed,1590
5517,5517,Failed,1999
5518,5518,Failed,1043
5519,5519,Failed,1950
5520,5520,Pending,1091
5521,5521,Completed,1183
5522,5522,Failed,1889
5523,5523,Failed,1543
5524,5524,Completed,963
5525,5525,Pending,295
5526,5526,Failed,883
5527,5527,Completed,102
5528,5528,Pending,1792
5529,5529,Failed,1328
5530,5530,Failed,1984
5531,5531,Pending,422
5532,5532,Completed,339
5533,5533,Pending,1466
5534,5534,Pending,975
5535,5535,Failed,1196
5536,5536,Completed,477
5537,5537,Failed,944
5538,5538,Failed,1005
5539,5539,Failed,813
5540,5540,Pending,240
5541,5541,Completed,1597
5542,5542,Pending,1597
5543,5543,Failed,1110
5544,5544,Pending,1814
5545,5545,Pending,1942
5546,5546,Pending,1774
5547,5547,Completed,1352
5548,5548,Completed,1998
5549,5549,Pending,1825
5550,5550,Completed,1926
5551,5551,Completed,1473
5552,5552,Failed,933
5553,5553,Pending,330
5554,5554,Pending,979
5555,5555,Pending,1754
5556,5556,Pending,1382
5557,5557,Completed,699
5558,5558,Failed,1755
5559,5559,Pending,898
5560,5560,Failed,1807
5561,5561,Pending,522
5562,5562,Failed,1829
5563,5563,Completed,1402
5564,5564,Failed,782
5565,5565,Completed,135
5566,5566,Pending,1235
5567,5567,Completed,193
5568,5568,Failed,1062
5569,5569,Completed,603
5570,5570,Completed,1990
5571,5571,Completed,950
5572,5572,Completed,184
5573,5573,Completed,1027
5574,5574,Pending,1047
5575,5575,Pending,697
5576,5576,Pending,156
5577,5577,Pending,1627
5578,5578,Pending,1757
5579,5579,Completed,1295
5580,5580,Pending,1436
5581,5581,Completed,843
5582,5582,Failed,1852
5583,5583,Failed,102
5584,5584,Pending,1313
5585,5585,Completed,563
5586,5586,Completed,790
5587,5587,Failed,1033
5588,5588,Completed,741
5589,5589,Completed,365
5590,5590,Completed,798
5591,5591,Completed,1118
5592,5592,Failed,817
5593,5593,Pending,373
5594,5594,Completed,45
5595,5595,Pending,233
5596,5596,Failed,1810
5597,5597,Pending,1402
5598,5598,Completed,560
5599,5599,Failed,704
5600,5600,Pending,1225
5601,5601,Completed,1169
5602,5602,Failed,802
5603,5603,Completed,1494
5604,5604,Failed,1169
5605,5605,Pending,1865
5606,5606,Failed,1828
5607,5607,Pending,750
5608,5608,Failed,429
5609,5609,Pending,1845
5610,5610,Failed,1854
5611,5611,Pending,672
5612,5612,Pending,375
5613,5613,Completed,1247
5614,5614,Pending,585
5615,5615,Pending,1236
5616,5616,Pending,954
5617,5617,Completed,684
5618,5618,Failed,946
5619,5619,Failed,1081
5620,5620,Pending,808
5621,5621,Completed,937
5622,5622,Failed,1067
5623,5623,Pending,11
5624,5624,Failed,1900
5625,5625,Pending,179
5626,5626,Pending,197
5627,5627,Pending,320
5628,5628,Failed,149
5629,5629,Failed,1786
5630,5630,Pending,1440
5631,5631,Failed,1374
5632,5632,Failed,1934
5633,5633,Failed,789
5634,5634,Pending,596
5635,5635,Failed,1592
5636,5636,Completed,328
5637,5637,Failed,1635
5638,5638,Pending,899
5639,5639,Pending,1524
5640,5640,Failed,578
5641,5641,Failed,424
5642,5642,Pending,822
5643,5643,Failed,1577
5644,5644,Failed,221
5645,5645,Pending,1116
5646,5646,Pending,1498
5647,5647,Pending,338
5648,5648,Completed,471
5649,5649,Completed,211
5650,5650,Pending,751
5651,5651,Failed,1638
5652,5652,Pending,240
5653,5653,Pending,1240
5654,5654,Completed,635
5655,5655,Failed,775
5656,5656,Failed,745
5657,5657,Failed,287
5658,5658,Completed,127
5659,5659,Pending,1820
5660,5660,Pending,1054
5661,5661,Failed,858
5662,5662,Pending,1512
5663,5663,Failed,814
5664,5664,Completed,76
5665,5665,Pending,1774
5666,5666,Failed,1641
5667,5667,Pending,1710
5668,5668,Pending,648
5669,5669,Pending,721
5670,5670,Failed,591
5671,5671,Failed,512
5672,5672,Completed,401
5673,5673,Failed,1859
5674,5674,Failed,1227
5675,5675,Failed,1664
5676,5676,Completed,463
5677,5677,Pending,43
5678,5678,Completed,1913
5679,5679,Failed,671
5680,5680,Pending,730
5681,5681,Completed,603
5682,5682,Failed,1847
5683,5683,Failed,248
5684,5684,Completed,443
5685,5685,Failed,702
5686,5686,Completed,933
5687,5687,Pending,276
5688,5688,Failed,837
5689,5689,Failed,882
5690,5690,Pending,1488
5691,5691,Completed,797
5692,5692,Pending,596
5693,5693,Pending,445
5694,5694,Failed,616
5695,5695,Failed,354
5696,5696,Pending,1923
5697,5697,Completed,1024
5698,5698,Pending,176
5699,5699,Completed,1490
5700,5700,Completed,773
5701,5701,Completed,104
5702,5702,Pending,356
5703,5703,Completed,1887
5704,5704,Completed,1187
5705,5705,Pending,519
5706,5706,Completed,48
5707,5707,Failed,1501
5708,5708,Pending,1900
5709,5709,Pending,1728
5710,5710,Completed,820
5711,5711,Pending,1224
5712,5712,Failed,1192
5713,5713,Pending,994
5714,5714,Failed,1120
5715,5715,Completed,731
5716,5716,Completed,1335
5717,5717,Completed,1481
5718,5718,Pending,90
5719,5719,Pending,862
5720,5720,Failed,582
5721,5721,Pending,61
5722,5722,Pending,1112
5723,5723,Pending,1401
5724,5724,Completed,481
5725,5725,Failed,1630
5726,5726,Failed,1868
5727,5727,Pending,1031
5728,5728,Failed,1217
5729,5729,Failed,413
5730,5730,Completed,792
5731,5731,Pending,1824
5732,5732,Completed,606
5733,5733,Completed,1692
5734,5734,Pending,1915
5735,5735,Completed,1560
5736,5736,Failed,507
5737,5737,Failed,544
5738,5738,Completed,1719
5739,5739,Failed,1697
5740,5740,Failed,1388
5741,5741,Completed,1758
5742,5742,Failed,217
5743,5743,Failed,479
5744,5744,Pending,1175
5745,5745,Pending,1443
5746,5746,Completed,645
5747,5747,Failed,1556
5748,5748,Completed,1391
5749,5749,Pending,637
5750,5750,Completed,413
5751,5751,Completed,554
5752,5752,Pending,286
5753,5753,Pending,1243
5754,5754,Pending,1295
5755,5755,Completed,659
5756,5756,Completed,446
5757,5757,Completed,1097
5758,5758,Completed,206
5759,5759,Pending,1748
5760,5760,Completed,1287
5761,5761,Failed,89
5762,5762,Pending,1353
5763,5763,Failed,1215
5764,5764,Pending,394
5765,5765,Pending,1001
5766,5766,Pending,647
5767,5767,Completed,1742
5768,5768,Failed,1818
5769,5769,Failed,1118
5770,5770,Completed,121
5771,5771,Pending,1562
5772,5772,Completed,399
5773,5773,Pending,398
5774,5774,Pending,782
5775,5775,Completed,977
5776,5776,Completed,1166
5777,5777,Failed,770
5778,5778,Pending,859
5779,5779,Failed,1349
5780,5780,Pending,1291
5781,5781,Pending,1710
5782,5782,Failed,229
5783,5783,Completed,667
5784,5784,Pending,1204
5785,5785,Completed,920
5786,5786,Completed,1318
5787,5787,Failed,1852
5788,5788,Failed,1146
5789,5789,Pending,135
5790,5790,Failed,530
5791,5791,Pending,1258
5792,5792,Pending,1016
5793,5793,Failed,1627
5794,5794,Pending,1428
5795,5795,Completed,537
5796,5796,Failed,1560
5797,5797,Failed,1470
5798,5798,Pending,314
5799,5799,Completed,666
5800,5800,Failed,372
5801,5801,Completed,1530
5802,5802,Failed,774
5803,5803,Completed,786
5804,5804,Completed,1748
5805,5805,Pending,1597
5806,5806,Pending,580
5807,5807,Pending,1456
5808,5808,Completed,1039
5809,5809,Failed,63
5810,5810,Completed,149
5811,5811,Completed,848
5812,5812,Completed,1055
5813,5813,Completed,899
5814,5814,Failed,1288
5815,5815,Pending,1819
5816,5816,Failed,223
5817,5817,Pending,1695
5818,5818,Pending,1906
5819,5819,Failed,1235
5820,5820,Completed,1201
5821,5821,Pending,439
5822,5822,Failed,952
5823,5823,Failed,1689
5824,5824,Pending,278
5825,5825,Completed,1226
5826,5826,Completed,1059
5827,5827,Failed,565
5828,5828,Failed,863
5829,5829,Pending,1254
5830,5830,Pending,1352
5831,5831,Failed,932
5832,5832,Failed,721
5833,5833,Completed,1975
5834,5834,Failed,711
5835,5835,Failed,1970
5836,5836,Pending,1696
5837,5837,Pending,279
5838,5838,Pending,440
5839,5839,Completed,959
5840,5840,Failed,1225
5841,5841,Completed,1875
5842,5842,Failed,369
5843,5843,Completed,458
5844,5844,Pending,1960
5845,5845,Failed,1118
5846,5846,Pending,538
5847,5847,Pending,1959
5848,5848,Pending,553
5849,5849,Failed,794
5850,5850,Failed,1632
5851,5851,Pending,917
5852,5852,Pending,560
5853,5853,Pending,32
5854,5854,Failed,1417
5855,5855,Failed,995
5856,5856,Failed,322
5857,5857,Pending,1448
5858,5858,Completed,1553
5859,5859,Pending,434
5860,5860,Failed,382
5861,5861,Failed,100
5862,5862,Pending,933
5863,5863,Failed,1290
5864,5864,Completed,1235
5865,5865,Completed,419
5866,5866,Pending,1756
5867,5867,Failed,924
5868,5868,Pending,989
5869,5869,Completed,526
5870,5870,Failed,1158
5871,5871,Failed,666
5872,5872,Completed,1148
5873,5873,Completed,586
5874,5874,Failed,38
5875,5875,Completed,691
5876,5876,Completed,1627
5877,5877,Pending,1295
5878,5878,Completed,527
5879,5879,Completed,1685
5880,5880,Pending,773
5881,5881,Completed,1027
5882,5882,Completed,804
5883,5883,Completed,1565
5884,5884,Pending,893
5885,5885,Pending,1664
5886,5886,Failed,823
5887,5887,Pending,1305
5888,5888,Failed,1050
5889,5889,Pending,1492
5890,5890,Pending,1363
5891,5891,Completed,265
5892,5892,Completed,790
5893,5893,Failed,1125
5894,5894,Pending,1955
5895,5895,Failed,1932
5896,5896,Completed,1683
5897,5897,Failed,123
5898,5898,Pending,410
5899,5899,Pending,619
5900,5900,Failed,1091
5901,5901,Pending,1816
5902,5902,Pending,968
5903,5903,Pending,1565
5904,5904,Completed,26
5905,5905,Completed,484
5906,5906,Failed,1315
5907,5907,Failed,1408
5908,5908,Pending,573
5909,5909,Completed,1028
5910,5910,Completed,60
5911,5911,Completed,1278
5912,5912,Completed,659
5913,5913,Pending,430
5914,5914,Completed,81
5915,5915,Pending,964
5916,5916,Completed,229
5917,5917,Pending,300
5918,5918,Failed,502
5919,5919,Failed,731
5920,5920,Completed,977
5921,5921,Completed,168
5922,5922,Failed,799
5923,5923,Pending,624
5924,5924,Pending,1983
5925,5925,Failed,7
5926,5926,Failed,781
5927,5927,Completed,410
5928,5928,Pending,847
5929,5929,Completed,433
5930,5930,Pending,252
5931,5931,Completed,1267
5932,5932,Completed,884
5933,5933,Completed,642
5934,5934,Failed,953
5935,5935,Pending,536
5936,5936,Pending,624
5937,5937,Pending,951
5938,5938,Pending,1994
5939,5939,Completed,617
5940,5940,Pending,1798
5941,5941,Pending,114
5942,5942,Failed,118
5943,5943,Failed,1161
5944,5944,Completed,1949
5945,5945,Completed,1231
5946,5946,Pending,14
5947,5947,Completed,415
5948,5948,Failed,901
5949,5949,Failed,1848
5950,5950,Completed,1662
5951,5951,Pending,1957
5952,5952,Completed,412
5953,5953,Failed,936
5954,5954,Failed,1146
5955,5955,Pending,548
5956,5956,Failed,1127
5957,5957,Pending,1149
5958,5958,Completed,1993
5959,5959,Completed,18
5960,5960,Pending,1956
5961,5961,Pending,616
5962,5962,Pending,798
5963,5963,Pending,951
5964,5964,Completed,174
5965,5965,Failed,888
5966,5966,Failed,1669
5967,5967,Failed,1395
5968,5968,Failed,1236
5969,5969,Failed,414
5970,5970,Failed,16
5971,5971,Pending,1050
5972,5972,Completed,1242
5973,5973,Completed,1489
5974,5974,Completed,136
5975,5975,Failed,549
5976,5976,Pending,677
5977,5977,Pending,157
5978,5978,Pending,496
5979,5979,Failed,916
5980,5980,Pending,526
5981,5981,Completed,408
5982,5982,Pending,156
5983,5983,Failed,867
5984,5984,Completed,832
5985,5985,Pending,486
5986,5986,Failed,552
5987,5987,Pending,240
5988,5988,Failed,355
5989,5989,Pending,726
5990,5990,Pending,1788
5991,5991,Completed,22
5992,5992,Pending,1052
5993,5993,Failed,12
5994,5994,Completed,912
5995,5995,Failed,1116
5996,5996,Completed,1165
5997,5997,Pending,1468
5998,5998,Failed,621
5999,5999,Pending,536
6000,6000,Pending,1611
6001,6001,Completed,1916
6002,6002,Failed,719
6003,6003,Pending,164
6004,6004,Failed,576
6005,6005,Failed,951
6006,6006,Pending,657
6007,6007,Completed,1277
6008,6008,Failed,445
6009,6009,Pending,1238
6010,6010,Pending,494
6011,6011,Completed,808
6012,6012,Failed,16
6013,6013,Pending,1447
6014,6014,Failed,325
6015,6015,Failed,487
6016,6016,Failed,1254
6017,6017,Pending,481
6018,6018,Pending,1988
6019,6019,Completed,1002
6020,6020,Completed,758
6021,6021,Completed,266
6022,6022,Failed,1216
6023,6023,Pending,190
6024,6024,Failed,1153
6025,6025,Pending,1766
6026,6026,Failed,1054
6027,6027,Completed,824
6028,6028,Pending,1352
6029,6029,Pending,895
6030,6030,Pending,510
6031,6031,Failed,996
6032,6032,Completed,1290
6033,6033,Completed,1305
6034,6034,Failed,1857
6035,6035,Completed,1968
6036,6036,Completed,231
6037,6037,Completed,56
6038,6038,Completed,915
6039,6039,Failed,832
6040,6040,Pending,591
6041,6041,Completed,198
6042,6042,Pending,276
6043,6043,Pending,1053
6044,6044,Failed,996
6045,6045,Pending,140
6046,6046,Failed,740
6047,6047,Pending,751
6048,6048,Pending,1999
6049,6049,Failed,1575
6050,6050,Completed,452
6051,6051,Pending,1532
6052,6052,Failed,1284
6053,6053,Pending,913
6054,6054,Completed,1730
6055,6055,Pending,313
6056,6056,Completed,1946
6057,6057,Completed,1818
6058,6058,Pending,1786
6059,6059,Failed,229
6060,6060,Completed,223
6061,6061,Pending,1364
6062,6062,Completed,869
6063,6063,Pending,1301
6064,6064,Pending,286
6065,6065,Completed,1756
6066,6066,Completed,176
6067,6067,Completed,1677
6068,6068,Failed,1542
6069,6069,Failed,1708
6070,6070,Failed,439
6071,6071,Completed,1225
6072,6072,Completed,1006
6073,6073,Completed,162
6074,6074,Failed,1934
6075,6075,Completed,1815
6076,6076,Pending,1581
6077,6077,Failed,1515
6078,6078,Pending,1858
6079,6079,Pending,649
6080,6080,Failed,1301
6081,6081,Completed,1984
6082,6082,Pending,1973
6083,6083,Failed,1805
6084,6084,Failed,623
6085,6085,Failed,1590
6086,6086,Failed,1593
6087,6087,Failed,1502
6088,6088,Failed,1395
6089,6089,Pending,998
6090,6090,Failed,1915
6091,6091,Failed,497
6092,6092,Failed,1481
6093,6093,Completed,1644
6094,6094,Pending,1015
6095,6095,Pending,823
6096,6096,Pending,1575
6097,6097,Failed,371
6098,6098,Completed,487
6099,6099,Completed,1654
6100,6100,Pending,1442
6101,6101,Pending,1155
6102,6102,Pending,1857
6103,6103,Pending,431
6104,6104,Completed,1194
6105,6105,Pending,69
6106,6106,Failed,894
6107,6107,Completed,1482
6108,6108,Completed,1980
6109,6109,Failed,1465
6110,6110,Failed,1479
6111,6111,Failed,1693
6112,6112,Pending,211
6113,6113,Pending,1871
6114,6114,Pending,1313
6115,6115,Completed,164
6116,6116,Completed,38
6117,6117,Failed,1730
6118,6118,Completed,1402
6119,6119,Pending,177
6120,6120,Completed,443
6121,6121,Pending,1455
6122,6122,Failed,1394
6123,6123,Completed,841
6124,6124,Completed,538
6125,6125,Completed,1683
6126,6126,Pending,1350
6127,6127,Pending,1516
6128,6128,Failed,618
6129,6129,Failed,1179
6130,6130,Failed,1384
6131,6131,Completed,530
6132,6132,Pending,105
6133,6133,Failed,123
6134,6134,Completed,1996
6135,6135,Failed,1490
6136,6136,Pending,870
6137,6137,Completed,1687
6138,6138,Completed,1611
6139,6139,Completed,989
6140,6140,Failed,1403
6141,6141,Completed,1673
6142,6142,Failed,1646
6143,6143,Failed,677
6144,6144,Completed,1753
6145,6145,Failed,110
6146,6146,Failed,1846
6147,6147,Failed,1692
6148,6148,Failed,285
6149,6149,Failed,610
6150,6150,Completed,696
6151,6151,Completed,1479
6152,6152,Failed,478
6153,6153,Completed,656
6154,6154,Failed,1020
6155,6155,Completed,496
6156,6156,Completed,423
6157,6157,Pending,338
6158,6158,Failed,136
6159,6159,Failed,1916
6160,6160,Completed,553
6161,6161,Completed,554
6162,6162,Pending,727
6163,6163,Completed,1526
6164,6164,Failed,445
6165,6165,Pending,1195
6166,6166,Completed,863
6167,6167,Failed,123
6168,6168,Failed,1244
6169,6169,Pending,340
6170,6170,Completed,1635
6171,6171,Pending,1830
6172,6172,Completed,706
6173,6173,Completed,339
6174,6174,Completed,1057
6175,6175,Failed,1987
6176,6176,Failed,1617
6177,6177,Failed,59
6178,6178,Completed,1059
6179,6179,Pending,1212
6180,6180,Completed,1591
6181,6181,Completed,452
6182,6182,Failed,852
6183,6183,Pending,1850
6184,6184,Pending,1312
6185,6185,Failed,1177
6186,6186,Failed,189
6187,6187,Failed,1383
6188,6188,Pending,1383
6189,6189,Failed,1623
6190,6190,Pending,312
6191,6191,Pending,1112
6192,6192,Pending,1552
6193,6193,Failed,1542
6194,6194,Pending,1251
6195,6195,Completed,1556
6196,6196,Failed,861
6197,6197,Pending,932
6198,6198,Completed,541
6199,6199,Pending,43
6200,6200,Pending,154
6201,6201,Failed,159
6202,6202,Completed,1576
6203,6203,Failed,1434
6204,6204,Failed,1261
6205,6205,Pending,896
6206,6206,Completed,1737
6207,6207,Pending,1658
6208,6208,Completed,1406
6209,6209,Completed,1740
6210,6210,Pending,785
6211,6211,Pending,17
6212,6212,Failed,1373
6213,6213,Pending,74
6214,6214,Failed,372
6215,6215,Pending,1815
6216,6216,Pending,1220
6217,6217,Pending,355
6218,6218,Pending,1732
6219,6219,Pending,1912
6220,6220,Pending,1627
6221,6221,Failed,1752
6222,6222,Pending,1226
6223,6223,Completed,1105
6224,6224,Completed,1346
6225,6225,Failed,662
6226,6226,Pending,1787
6227,6227,Completed,654
6228,6228,Pending,501
6229,6229,Failed,1852
6230,6230,Failed,577
6231,6231,Failed,22
6232,6232,Completed,1610
6233,6233,Completed,698
6234,6234,Failed,1125
6235,6235,Failed,602
6236,6236,Completed,860
6237,6237,Pending,1694
6238,6238,Completed,1273
6239,6239,Pending,1176
6240,6240,Pending,65
6241,6241,Completed,1968
6242,6242,Pending,689
6243,6243,Pending,718
6244,6244,Pending,1799
6245,6245,Completed,562
6246,6246,Pending,1474
6247,6247,Completed,1364
6248,6248,Failed,69
6249,6249,Completed,590
6250,6250,Completed,647
6251,6251,Failed,926
6252,6252,Failed,1112
6253,6253,Failed,939
6254,6254,Completed,119
6255,6255,Completed,1041
6256,6256,Completed,1571
6257,6257,Pending,58
6258,6258,Failed,750
6259,6259,Completed,1622
6260,6260,Completed,696
6261,6261,Pending,1241
6262,6262,Pending,1713
6263,6263,Failed,1038
6264,6264,Pending,1761
6265,6265,Failed,1528
6266,6266,Completed,1905
6267,6267,Pending,664
6268,6268,Completed,469
6269,6269,Pending,1365
6270,6270,Completed,60
6271,6271,Failed,574
6272,6272,Completed,120
6273,6273,Failed,1419
6274,6274,Completed,983
6275,6275,Failed,557
6276,6276,Failed,1804
6277,6277,Pending,1349
6278,6278,Pending,1157
6279,6279,Completed,1661
6280,6280,Pending,914
6281,6281,Pending,1273
6282,6282,Completed,1916
6283,6283,Failed,1657
6284,6284,Failed,997
6285,6285,Pending,799
6286,6286,Failed,548
6287,6287,Pending,821
6288,6288,Completed,394
6289,6289,Failed,452
6290,6290,Failed,1444
6291,6291,Failed,1910
6292,6292,Pending,281
6293,6293,Failed,983
6294,6294,Completed,246
6295,6295,Failed,900
6296,6296,Failed,1893
6297,6297,Failed,882
6298,6298,Pending,1090
6299,6299,Completed,1043
6300,6300,Completed,466
6301,6301,Failed,1160
6302,6302,Pending,810
6303,6303,Pending,188
6304,6304,Pending,738
6305,6305,Failed,645
6306,6306,Pending,241
6307,6307,Pending,959
6308,6308,Failed,1736
6309,6309,Failed,1916
6310,6310,Completed,323
6311,6311,Pending,1666
6312,6312,Failed,1130
6313,6313,Failed,773
6314,6314,Failed,1317
6315,6315,Failed,998
6316,6316,Completed,1328
6317,6317,Pending,1147
6318,6318,Failed,724
6319,6319,Completed,1567
6320,6320,Completed,578
6321,6321,Pending,634
6322,6322,Pending,1804
6323,6323,Completed,1628
6324,6324,Pending,1347
6325,6325,Failed,198
6326,6326,Failed,238
6327,6327,Completed,1434
6328,6328,Pending,322
6329,6329,Pending,1710
6330,6330,Pending,810
6331,6331,Completed,1211
6332,6332,Failed,647
6333,6333,Failed,1174
6334,6334,Completed,567
6335,6335,Pending,1609
6336,6336,Failed,698
6337,6337,Pending,57
6338,6338,Pending,1095
6339,6339,Pending,1790
6340,6340,Completed,1817
6341,6341,Pending,2
6342,6342,Failed,1583
6343,6343,Completed,88
6344,6344,Completed,333
6345,6345,Pending,1187
6346,6346,Failed,698
6347,6347,Failed,1266
6348,6348,Pending,226
6349,6349,Pending,1247
6350,6350,Pending,851
6351,6351,Failed,383
6352,6352,Failed,757
6353,6353,Completed,223
6354,6354,Pending,388
6355,6355,Completed,1270
6356,6356,Completed,356
6357,6357,Failed,737
6358,6358,Failed,1246
6359,6359,Pending,851
6360,6360,Failed,1630
6361,6361,Completed,785
6362,6362,Completed,816
6363,6363,Completed,1826
6364,6364,Pending,103
6365,6365,Pending,913
6366,6366,Pending,916
6367,6367,Completed,388
6368,6368,Pending,755
6369,6369,Failed,1261
6370,6370,Completed,372
6371,6371,Failed,805
6372,6372,Failed,463
6373,6373,Pending,137
6374,6374,Failed,995
6375,6375,Completed,1629
6376,6376,Completed,1318
6377,6377,Pending,576
6378,6378,Failed,188
6379,6379,Completed,1279
6380,6380,Failed,755
6381,6381,Failed,46
6382,6382,Pending,1732
6383,6383,Failed,1371
6384,6384,Failed,90
6385,6385,Pending,126
6386,6386,Pending,1726
6387,6387,Failed,715
6388,6388,Failed,285
6389,6389,Pending,626
6390,6390,Pending,1008
6391,6391,Failed,644
6392,6392,Failed,388
6393,6393,Completed,523
6394,6394,Completed,1874
6395,6395,Completed,629
6396,6396,Completed,378
6397,6397,Failed,1806
6398,6398,Completed,681
6399,6399,Pending,499
6400,6400,Completed,1836
6401,6401,Completed,102
6402,6402,Failed,1405
6403,6403,Completed,1116
6404,6404,Pending,1440
6405,6405,Completed,897
6406,6406,Completed,90
6407,6407,Failed,1981
6408,6408,Pending,1548
6409,6409,Failed,76
6410,6410,Completed,865
6411,6411,Completed,138
6412,6412,Completed,1787
6413,6413,Failed,1711
6414,6414,Failed,941
6415,6415,Failed,582
6416,6416,Pending,1817
6417,6417,Completed,1279
6418,6418,Pending,39
6419,6419,Failed,71
6420,6420,Completed,1805
6421,6421,Pending,871
6422,6422,Pending,171
6423,6423,Completed,1182
6424,6424,Failed,157
6425,6425,Failed,259
6426,6426,Pending,1199
6427,6427,Pending,1865
6428,6428,Failed,467
6429,6429,Pending,1358
6430,6430,Completed,1041
6431,6431,Failed,1428
6432,6432,Completed,1301
6433,6433,Pending,127
6434,6434,Pending,810
6435,6435,Completed,1500
6436,6436,Pending,657
6437,6437,Failed,1591
6438,6438,Pending,1057
6439,6439,Completed,171
6440,6440,Failed,143
6441,6441,Failed,989
6442,6442,Completed,1483
6443,6443,Pending,1989
6444,6444,Pending,646
6445,6445,Pending,1261
6446,6446,Pending,755
6447,6447,Completed,617
6448,6448,Pending,1577
6449,6449,Completed,797
6450,6450,Failed,1944
6451,6451,Completed,1754
6452,6452,Pending,964
6453,6453,Failed,217
6454,6454,Failed,391
